label,policy,metric,n_seeds,baseline_mean,diff_mean,ci95_low,ci95_high,rel_diff
E2_chargers_24,orchestrated,wait_p95_min,4,9.829890975806496,-0.09413538836435764,-0.10940055908737725,-0.07887021764133803,-0.009576442769919357
E2_chargers_24,orchestrated,queue_wait_mean_min,4,17.85803968138688,5.618963549954148,3.2719415541963524,7.965985545711943,0.3146461565885473
E2_chargers_24,orchestrated,energy_cost_usd_per_day,4,544.4318262644707,-45.95453559064609,-52.8509018023435,-39.058169378948676,-0.08440824612689446
E2_chargers_24,orchestrated,avg_price_usd_mwh,4,36.48434666407162,-5.074403634660576,-5.742024105362888,-4.406783163958264,-0.1390844046457231
E2_chargers_24,orchestrated,peak_charging_mw,4,2.1825240945904842,0.2113138750204795,0.1150218407713984,0.30760590926956055,0.09682086696968592
E2_chargers_24,orchestrated,empty_km_share,4,0.3140302298251262,0.00916111060163148,0.00787072262779219,0.010451498575470772,0.029172702916954913
E2_chargers_24,orchestrated,sessions_per_vehicle_day,4,1.013896103896104,0.21428571428571425,0.20185446847723523,0.22671696009419326,0.21134878954784161
E2_chargers_24,orchestrated,grid_mwh_per_day,4,14.923283665714937,0.9467022872310511,0.7482487439096437,1.1451558305524585,0.06343793419983194
E2_chargers_24,queue_aware,service_rate,4,0.9229047793824852,-0.0008947577072243584,-0.0032683986157707747,0.0014788832013220578,-0.0009695016508886649
E2_chargers_24,queue_aware,wait_mean_min,4,6.920976106096431,-0.013934537722655849,-0.045053044332683354,0.017183968887371653,-0.002013377522049445
E2_chargers_24,queue_aware,wait_p95_min,4,9.829890975806496,-0.0010034285262618958,-0.0076375408657287066,0.005630683813204915,-0.00010207931387352638
E2_chargers_24,queue_aware,queue_wait_mean_min,4,17.85803968138688,-1.555260258418064,-4.669375932932987,1.5588554160968595,-0.08709020061362525
E2_chargers_24,queue_aware,energy_cost_usd_per_day,4,544.4318262644707,3.48656122709545,-0.5261646179406636,7.499287072131564,0.006404036389676033
E2_chargers_24,queue_aware,avg_price_usd_mwh,4,36.48434666407162,0.2644927842810265,-0.20162254830380816,0.7306081168658611,0.007249486655642619
E2_chargers_24,queue_aware,peak_charging_mw,4,2.1825240945904842,-0.0018765357935643934,-0.15790321123929457,0.15415013965216579,-0.0008598007225741512
E2_chargers_24,queue_aware,empty_km_share,4,0.3140302298251262,0.0012600891367468975,0.0008354608737558859,0.001684717399737909,0.004012636418629514
E2_chargers_24,queue_aware,sessions_per_vehicle_day,4,1.013896103896104,-0.0037012987012987886,-0.010308790377488853,0.0029061929748912755,-0.003650570001280987
E2_chargers_24,queue_aware,grid_mwh_per_day,4,14.923283665714937,-0.013052500891394647,-0.10722542027831557,0.08112041849552627,-0.0008746400044235395
E2_chargers_30,orchestrated,service_rate,4,0.9270862766575377,0.03507658835220093,0.029491584808811463,0.04066159189559039,0.03783530102361562
