,sessions,energy_kwh,users,mean_energy,mean_connected_h,mean_idle_h,temp_c,precip_mm,holiday,dow,stations
2016-05-06,135,1073.239374,120,7.949921288888889,2.4978477366255145,0.5077057613168724,13.792592592592593,0.2762962962962963,False,4,22
2016-05-07,120,857.102135,108,7.142517791666666,2.537523148148148,0.7909398148148148,14.246666666666666,0.33,False,5,22
2016-05-08,113,1093.412858,94,9.676219982300884,2.6630235988200592,0.6824016715830874,16.030973451327434,0.0,False,6,22
2016-05-09,130,1240.062713,117,9.538943946153847,2.909034188034188,0.6165299145299146,15.170769230769231,0.0,False,0,22
2016-05-10,153,1251.815893,144,8.181803222222221,2.728809005083515,0.688458605664488,17.458169934640523,0.0,False,1,22
2016-05-11,142,1182.260836,131,8.325780535211267,2.584131455399061,0.5152171361502347,17.653521126760566,0.0,False,2,22
2016-05-12,141,1252.411072,126,8.882348028368796,2.830161544523247,0.690198975571316,17.154609929078017,0.0,False,3,22
2016-05-13,139,1190.163037,125,8.562324007194245,2.844984012789768,0.7074820143884892,15.310071942446042,0.0,False,4,22
2016-05-14,111,1020.923427,98,9.19750835135135,2.887364864864865,0.8778928928928929,17.002702702702702,0.0,False,5,22
2016-05-15,104,859.79626,94,8.267271730769231,2.4824492521367523,0.6036725427350428,16.460576923076925,0.0,False,6,22
2016-05-16,133,1299.075032,122,9.767481443609022,3.164331662489557,0.7636111111111111,17.9187969924812,0.0,False,0,22
2016-05-17,141,1065.53459,125,7.556982907801419,2.6695232466509062,0.6424290780141844,23.01985815602837,0.0,False,1,22
2016-05-18,151,1183.214379,144,7.835856814569537,2.582628771155261,0.6313189845474614,23.3476821192053,0.0,False,2,22
2016-05-19,152,1259.585072,126,8.286743894736842,2.5247605994152047,0.5343640350877192,15.228947368421052,0.0,False,3,22
2016-05-20,147,1094.043775,127,7.442474659863946,2.592103174603175,0.7124489795918367,13.243537414965987,0.0,False,4,22
2016-05-21,121,1075.349942,96,8.887189603305785,2.8366391184573003,0.8608310376492195,14.794214876033058,0.049586776859504134,False,5,22
2016-05-22,113,981.496073,94,8.685805955752212,2.8846509341199607,0.9395894788593904,15.401769911504426,0.0,False,6,22
2016-05-23,131,1168.289312,117,8.918239022900764,2.8075021204410517,0.6544932145886344,14.935877862595419,0.009160305343511452,False,0,22
2016-05-24,128,1190.237542,114,9.298730796875,3.064047309027778,0.8665646701388889,15.275,0.0,False,1,22
2016-05-25,145,1132.340818,124,7.8092470206896545,2.5966819923371647,0.6365747126436782,15.73793103448276,0.0,False,2,22
2016-05-26,144,1230.815097,130,8.547327062499999,2.8479185956790123,0.7279918981481481,16.679861111111112,0.0,False,3,22
2016-05-27,139,1211.78816,125,8.717900431654677,3.019926059152678,0.8947621902478017,19.714388489208634,0.0,False,4,22
2016-05-28,107,822.031867,93,7.682540813084112,2.3544184839044653,0.6101142263759086,23.764485981308415,0.0,False,5,22
2016-05-29,103,816.468047,88,7.926874242718446,2.4365560949298812,0.7068824163969795,20.546601941747575,0.0,False,6,22
2016-05-30,76,748.653417,70,9.850702855263158,3.3967324561403505,1.2311951754385964,22.55263157894737,0.0,True,0,22
2016-05-31,136,1184.599641,119,8.710291477941176,2.7507536764705884,0.6473447712418301,23.863235294117647,0.0,False,1,22
2016-06-01,144,1172.402866,128,8.141686569444444,2.6912712191358024,0.699483024691358,22.304861111111112,0.0,False,2,22
2016-06-02,139,1256.191391,127,9.037348136690648,2.77091726618705,0.6380535571542766,22.973381294964028,0.0,False,3,22
2016-06-03,142,1190.419157,121,8.383233500000001,2.6342781690140846,0.6473415492957747,26.633802816901408,0.0,False,4,22
2016-06-04,114,814.271984,94,7.1427367017543855,2.0173172514619884,0.40787280701754386,24.996491228070173,0.0,False,5,22
2016-06-05,89,810.753063,78,9.10958497752809,2.9042540574282145,0.8262172284644195,22.64943820224719,0.0,False,6,22
2016-06-06,133,1117.981193,123,8.405873631578947,2.7093253968253967,0.6849519632414369,19.584962406015038,0.0,False,0,22
2016-06-07,152,1188.964858,132,7.822137223684211,2.6612317251461985,0.7690332602339182,19.32236842105263,0.0,False,1,22
2016-06-08,131,1078.001895,118,8.229022099236643,3.0968469041560645,1.044308736217133,16.947328244274807,0.0,False,2,22
2016-06-09,133,1181.923365,119,8.886641842105265,3.0123851294903927,0.8675814536340852,16.60827067669173,0.0,False,3,22
2016-06-10,116,1009.471243,102,8.702338301724138,2.820124521072797,0.7104190613026821,17.2448275862069,0.0,False,4,22
2016-06-11,116,854.324463,97,7.364866060344828,2.532145593869732,0.862844827586207,22.69051724137931,0.0,False,5,22
2016-06-12,87,734.5844960000001,80,8.44349995402299,2.538521711366539,0.7305523627075351,20.362068965517242,0.0,False,6,22
2016-06-13,124,1162.719666,109,9.3767715,3.0257773297491037,0.787703853046595,17.004032258064516,0.0,False,0,22
2016-06-14,139,1212.407825,120,8.72235845323741,2.9414948041566746,0.8528077537969624,15.318705035971224,0.0,False,1,22
2016-06-15,142,1163.092641,118,8.190793246478872,2.8758763693270737,0.8530438184663537,15.198591549295774,0.0,False,2,22
2016-06-16,131,1036.482808,117,7.9120825038167935,2.630447413061917,0.6454007633587786,18.73206106870229,0.0,False,3,22
2016-06-17,137,1109.092685,117,8.09556704379562,2.61088402270884,0.6875101378751013,19.357664233576642,0.0,False,4,22
2016-06-18,115,917.30755,100,7.9765873913043475,2.517012077294686,0.7743357487922705,20.092173913043478,0.0,False,5,22
2016-06-19,114,1163.844986,104,10.20916654385965,2.7858747563352826,0.5914839181286549,24.849122807017544,0.0,False,6,22
2016-06-20,130,1085.932726,115,8.35332866153846,2.759386752136752,0.6838803418803419,22.15,0.0,False,0,22
2016-06-21,143,1166.453523,125,8.157017643356642,2.7264801864801864,0.7531915306915307,23.69160839160839,0.0,False,1,22
2016-06-22,130,1122.069187,114,8.63130143846154,2.7431688034188033,0.6680897435897435,19.947692307692307,0.0,False,2,22
2016-06-23,136,1086.816259,119,7.991296022058823,2.533921568627451,0.5983517156862745,19.574264705882353,0.0,False,3,22
2016-06-24,135,1127.831278,124,8.354305762962964,2.7896193415637858,0.8057448559670782,20.21777777777778,0.0,False,4,22
2016-06-25,103,993.742883,90,9.647989155339806,2.882259978425027,0.7213807982740023,24.68640776699029,0.0,False,5,22
2016-06-26,102,955.012826,91,9.362870843137255,2.8801824618736385,0.7203812636165577,24.199019607843137,0.0,False,6,22
2016-06-27,122,985.374871,110,8.076843204918033,2.7557103825136613,0.7070947176684881,24.675409836065576,0.0,False,0,22
2016-06-28,120,999.455204,105,8.328793366666666,2.6319560185185185,0.5036944444444444,23.06,0.0,False,1,22
2016-06-29,129,1094.110359,118,8.481475651162791,2.7536864771748495,0.7129457364341085,20.610852713178296,0.0,False,2,22
2016-06-30,121,965.809357,109,7.981895512396694,2.5358471074380162,0.6153489439853077,22.18512396694215,0.0,False,3,22
2016-07-01,137,1133.492571,117,8.273668401459854,2.680786699107867,0.710859691808597,21.023357664233576,0.0,False,4,22
2016-07-02,100,756.556999,85,7.56556999,2.3099138888888886,0.7066666666666666,20.721,0.0,False,5,22
2016-07-03,81,730.367845,71,9.016886975308642,2.994002057613169,0.9858641975308643,20.917283950617282,0.0,False,6,22
2016-07-04,70,738.59486,66,10.551355142857144,2.9131666666666667,0.6823333333333333,20.397142857142857,0.0,True,0,22
2016-07-05,130,1149.169362,117,8.839764323076924,2.673886752136752,0.5031794871794871,18.56230769230769,0.0,False,1,22
2016-07-06,129,1075.618932,118,8.338131255813954,2.7535594315245477,0.7026421188630491,17.63953488372093,0.0,False,2,22
2016-07-07,134,1079.669684,120,8.057236447761193,2.7248880597014926,0.6989738805970149,17.013432835820897,0.0,False,3,22
2016-07-08,143,1217.012337,127,8.510575783216783,2.3599533799533803,0.311989121989122,18.384615384615383,0.0,False,4,22
2016-07-09,108,842.935904,95,7.804962074074075,2.6391460905349793,0.906005658436214,19.60185185185185,0.0,False,5,22
2016-07-10,99,908.122582,88,9.172955373737373,2.8879573512906846,0.9354517396184063,20.68686868686869,0.0,False,6,22
2016-07-11,138,1113.53188,115,8.0690715942029,2.7958252818035425,0.7298268921095008,21.257971014492753,0.0,False,0,22
2016-07-12,131,1053.05811,116,8.038611526717556,2.5866030534351148,0.5752714164546225,19.35114503816794,0.0,False,1,22
2016-07-13,144,1085.685743,127,7.539484326388889,2.8797743055555554,0.9091493055555555,23.165972222222223,0.0,False,2,22
2016-07-14,150,1227.8868870000001,131,8.18591258,2.847837037037037,0.8278092592592592,24.251333333333335,0.0,False,3,22
2016-07-15,127,1031.95271,109,8.12561188976378,2.5468219597550306,0.5694138232720909,22.45196850393701,0.0,False,4,22
2016-07-16,111,922.963681,94,8.314988117117117,3.010688188188188,1.1681656656656656,20.294594594594592,0.0,False,5,22
2016-07-17,94,774.811177,84,8.242672095744682,2.6560313238770688,0.7549556737588653,19.092553191489362,0.0,False,6,22
2016-07-18,150,1138.893153,118,7.59262102,2.5834555555555556,0.7006796296296296,17.637333333333334,0.0,False,0,22
2016-07-19,138,1156.140597,127,8.377830413043478,2.909168679549114,0.7838788244766506,17.49927536231884,0.0,False,1,22
2016-07-20,140,1160.146729,127,8.28676235,2.7094761904761904,0.6970734126984126,19.44857142857143,0.0,False,2,22
2016-07-21,135,1093.182151,119,8.097645562962963,2.6292037037037037,0.569,18.843703703703703,0.0,False,3,22
2016-07-22,154,1158.343265,139,7.521709512987012,2.498465007215007,0.6723286435786435,21.972727272727273,0.0,False,4,22
2016-07-23,132,1016.654794,107,7.701930257575758,2.3976683501683502,0.6624852693602694,24.646212121212123,0.0,False,5,22
2016-07-24,123,992.845524,99,8.071914829268293,2.647669376693767,0.8203048780487806,24.396747967479676,0.0,False,6,22
2016-07-25,125,1185.282604,112,9.482260832,2.9641444444444445,0.7091955555555556,21.641599999999997,0.0,False,0,22
2016-07-26,139,1240.431357,123,8.923966597122302,3.086294964028777,0.9319024780175859,26.654676258992804,0.0,False,1,22
2016-07-27,149,1178.710981,129,7.910811953020134,2.730104399701715,0.7419910514541387,26.8751677852349,0.0,False,2,22
2016-07-28,152,1297.900535,132,8.538819309210526,2.8078654970760235,0.7182620614035088,24.530921052631577,0.0,False,3,22
2016-07-29,156,1200.148499,131,7.693259608974358,2.5261271367521365,0.6837802706552706,24.673717948717947,0.0,False,4,22
2016-07-30,119,971.665765,104,8.165258529411764,2.9067740429505133,1.126344537815126,23.742857142857144,0.0,False,5,22
2016-07-31,118,995.665811,103,8.437845855932203,2.800786252354049,0.9216713747645952,22.533898305084747,0.0,False,6,22
2016-08-01,146,1387.718175,124,9.504919006849315,2.994497716894977,0.7304927701674276,20.969863013698628,0.0,False,0,22
2016-08-02,145,1206.881954,128,8.323323820689655,2.762272030651341,0.7374272030651341,21.519310344827588,0.0,False,1,22
2016-08-03,149,1162.18689,129,7.799912013422818,2.7928337061894113,0.8352311707680836,21.64765100671141,0.0,False,2,22
2016-08-04,146,1207.807357,132,8.272653130136986,2.6642427701674274,0.6735844748858447,17.90821917808219,0.0,False,3,22
2016-08-05,145,1177.797212,127,8.122739393103448,2.777323754789272,0.7481973180076629,18.635862068965515,0.0,False,4,22
2016-08-06,113,916.552307,100,8.111082362831858,2.711482300884956,0.8410029498525073,18.07787610619469,0.0,False,5,22
2016-08-07,92,756.626307,85,8.224198989130434,2.6138586956521737,0.8589643719806763,19.57282608695652,0.0,False,6,22
2016-08-08,140,1273.992879,124,9.099949135714285,3.0927380952380954,0.8750376984126984,19.416428571428572,0.0,False,0,22
2016-08-09,140,1164.836188,116,8.320258485714286,2.856170634920635,0.7563234126984126,20.156428571428574,0.0,False,1,22
2016-08-10,141,1127.36043,122,7.995464042553191,2.620208825847124,0.6064007092198581,19.50851063829787,0.0,False,2,22
2016-08-11,141,1178.417154,122,8.357568468085105,2.653014184397163,0.563339243498818,21.00851063829787,0.0,False,3,22
2016-08-12,153,1225.007152,130,8.006582692810458,2.601038489469862,0.6514397240377632,21.46078431372549,0.0,False,4,22
2016-08-13,124,1003.47778,104,8.092562741935485,2.594634856630824,0.7629749103942652,23.448387096774194,0.0,False,5,22
2016-08-14,123,974.795179,102,7.925164056910568,2.201192411924119,0.4241147244805782,23.15528455284553,0.0,False,6,22
2016-08-15,141,1226.384292,120,8.697760936170212,2.824351851851852,0.7241272655634358,20.266666666666666,0.0,False,0,22
2016-08-16,148,1250.433287,128,8.448873560810812,2.727588213213213,0.6717173423423424,21.29189189189189,0.0,False,1,22
2016-08-17,148,1166.682791,125,7.882991831081081,2.833862612612613,0.844573948948949,22.45,0.0,False,2,22
2016-08-18,150,1292.730379,133,8.618202526666668,2.791611111111111,0.6946796296296296,21.938,0.0,False,3,22
2016-08-19,151,1222.833094,138,8.098232410596028,2.6082726269315675,0.6643543046357615,21.235761589403975,0.0,False,4,22
2016-08-20,128,988.560163,118,7.7231262734375,2.240913628472222,0.5596354166666666,21.13828125,0.0,False,5,22
2016-08-21,113,1009.682185,103,8.93524057522124,2.7009439528023598,0.7618952802359882,20.258407079646016,0.0,False,6,22
2016-08-22,156,1313.757907,136,8.421525044871794,2.954649216524216,0.8425587606837607,19.745512820512822,0.0,False,0,22
2016-08-23,143,1125.11449,120,7.867933496503496,2.633978243978244,0.5868473193473194,21.094405594405593,0.0,False,1,22
2016-08-24,156,1356.868593,139,8.697875596153846,3.1285665954415953,1.0150551994301993,19.67820512820513,0.0,False,2,22
2016-08-25,142,1252.887337,123,8.823150260563379,2.8791588419405323,0.7166490610328639,18.767605633802816,0.0,False,3,22
2016-08-26,146,1203.847466,122,8.245530589041095,2.597633181126332,0.5651826484018265,18.826027397260273,0.0,False,4,22
2016-08-27,133,1079.248922,114,8.11465354887218,2.62234753550543,0.8166833751044278,19.694736842105264,0.0,False,5,22
2016-08-28,125,1107.989045,107,8.86391236,2.823542222222222,0.8345377777777778,20.0872,0.0,False,6,22
2016-08-29,140,1197.287189,126,8.55205135,3.0010019841269844,0.787688492063492,18.365714285714283,0.0,False,0,22
2016-08-30,154,1319.080413,128,8.565457227272727,2.6999314574314575,0.6123520923520924,19.866233766233766,0.0,False,1,22
2016-08-31,155,1209.555234,133,7.803582154838709,2.601236559139785,0.6592096774193548,18.55483870967742,0.0,False,2,22
2016-09-01,135,1115.962715,122,8.26639048148148,2.895082304526749,0.7586337448559671,18.231851851851854,0.0,False,3,22
2016-09-02,133,1136.522385,113,8.545281090225563,2.8960756056808687,0.8112614870509607,19.43233082706767,0.0,False,4,22
2016-09-03,95,837.330424,80,8.814004463157895,3.092865497076023,1.1208830409356725,17.254736842105263,0.0,False,5,22
2016-09-04,92,702.793171,79,7.639056206521739,2.5349788647342995,0.772397342995169,18.432608695652174,0.0,False,6,22
2016-09-05,94,864.459292,72,9.19637544680851,2.80838061465721,0.7982949172576832,20.68723404255319,0.0,True,0,22
2016-09-06,144,1216.414096,126,8.447320111111111,2.753514660493827,0.6323167438271605,22.868055555555557,0.0,False,1,22
2016-09-07,138,1290.360173,128,9.350436036231883,3.0254770531400963,0.764609500805153,25.595652173913045,0.0,False,2,22
2016-09-08,142,1324.738633,128,9.329145302816901,3.1056064162754304,0.8272593896713615,20.501408450704226,0.0,False,3,22
2016-09-09,156,1196.445618,132,7.669523192307692,2.5546474358974356,0.6732549857549858,21.29423076923077,0.0,False,4,22
2016-09-10,107,903.09762,93,8.440164672897197,2.853369678089304,0.934968847352025,22.21869158878505,0.0,False,5,22
2016-09-11,104,1020.089861,95,9.80855635576923,3.009676816239316,0.9037366452991453,18.742307692307694,0.0,False,6,22
2016-09-12,148,1220.5625009999999,127,8.247043925675674,2.8382357357357355,0.8211899399399399,16.44054054054054,0.0,False,0,22
2016-09-13,160,1299.412635,138,8.12132896875,2.7911024305555556,0.7639288194444445,17.567500000000003,0.0,False,1,22
2016-09-14,142,1266.038548,129,8.915764422535212,2.9934252738654146,0.7537989045383411,19.617605633802814,0.0,False,2,22
2016-09-15,151,1319.7093380000001,134,8.739796940397351,2.9643782192788817,0.8266721854304636,19.597350993377482,0.0,False,3,22
2016-09-16,150,1219.705072,133,8.131367146666667,2.8196833333333333,0.8163740740740741,20.392,0.0,False,4,22
2016-09-17,127,1116.663809,110,8.792628417322835,2.954385389326334,0.9037445319335083,23.65196850393701,0.0,False,5,22
2016-09-18,122,1084.086688,107,8.885956459016395,2.722811930783242,0.7460746812386156,27.022131147540982,0.0,False,6,22
2016-09-19,146,1396.818126,129,9.567247438356164,3.19103500761035,0.9733143074581431,26.934931506849313,0.0,False,0,22
2016-09-20,134,1057.010615,113,7.888138917910447,2.673405887230514,0.692891791044776,21.97313432835821,0.0,False,1,22
2016-09-21,142,1252.202792,128,8.818329521126762,2.7311815336463225,0.654070813771518,17.438028169014082,0.0,False,2,22
2016-09-22,146,1250.893674,128,8.567764890410958,2.795232115677321,0.71095700152207,16.644520547945206,0.0,False,3,22
2016-09-23,145,1188.465737,135,8.196315427586207,2.705990421455939,0.6869137931034484,18.817931034482758,0.0,False,4,22
2016-09-24,129,1187.446762,113,9.205013658914728,2.819074074074074,0.736453488372093,23.269767441860466,0.0,False,5,22
2016-09-25,120,1124.935301,112,9.374460841666666,2.8866828703703704,0.7116435185185186,28.172500000000003,0.0,False,6,22
2016-09-26,149,1305.212133,131,8.759812973154363,2.846364653243848,0.665413870246085,29.44295302013423,0.0,False,0,22
2016-09-27,147,1328.587876,128,9.038012761904762,2.8480820105820106,0.6719822373393801,27.365986394557826,0.0,False,1,22
2016-09-28,153,1243.111395,138,8.124911078431373,2.60520697167756,0.614480755265069,22.830718954248365,0.0,False,2,22
2016-09-29,151,1246.7213160000001,132,8.256432556291392,2.6450073583517293,0.5965194996320824,18.906622516556293,0.0,False,3,22
2016-09-30,160,1371.657074,137,8.5728567125,2.6298802083333332,0.5328854166666667,15.273750000000001,0.0,False,4,22
2016-10-01,124,1002.272635,113,8.082843830645162,2.6685013440860215,0.8269668458781362,17.246774193548386,0.0,False,5,22
2016-10-02,121,1111.343471,108,9.184656785123966,2.999095500459137,0.8531542699724518,15.817355371900828,0.045454545454545456,False,6,22
2016-10-03,150,1253.401715,131,8.356011433333332,2.6087314814814815,0.5645981481481481,15.719333333333333,0.0,False,0,22
2016-10-04,165,1336.219875,143,8.098302272727272,2.7546228956228958,0.7850909090909091,16.90848484848485,0.0,False,1,22
2016-10-05,167,1426.113109,143,8.539599455089819,2.787977378576181,0.6635445775116434,17.162275449101795,0.0,False,2,22
2016-10-06,166,1490.254587,144,8.977437271084337,2.7502359437751007,0.6300953815261044,19.49277108433735,0.0,False,3,22
2016-10-07,156,1347.22963,139,8.636087371794872,2.736736111111111,0.6835683760683761,23.481410256410257,0.0,False,4,22
2016-10-08,144,1238.852167,126,8.603140048611111,2.855698302469136,0.9377932098765432,24.879166666666666,0.0,False,5,22
2016-10-09,123,1107.363635,107,9.00295638211382,2.946967028003613,0.9358965672990063,23.90813008130081,0.0,False,6,22
2016-10-10,154,1379.746299,125,8.959391551948052,2.919572510822511,0.813481240981241,18.75194805194805,0.0,True,0,22
2016-10-11,163,1314.408266,143,8.063854392638037,2.8149096796182684,0.8508299250170416,16.445398773006133,0.0,False,1,22
2016-10-12,142,1187.743894,127,8.36439361971831,2.982267214397496,0.9249334898278561,16.466901408450706,0.0,False,2,22
2016-10-13,147,1319.697247,129,8.977532292517008,3.022358276643991,0.8576266061980348,17.510884353741496,0.0,False,3,22
2016-10-14,150,1528.235982,133,10.18823988,3.2939944444444444,1.005425925925926,16.642666666666667,0.7886666666666666,False,4,22
2016-10-15,120,950.198463,103,7.9183205249999995,2.6980185185185186,0.8481759259259259,17.634166666666665,0.10166666666666667,False,5,22
2016-10-16,104,963.676839,90,9.266123451923077,2.6028766025641024,0.5118910256410256,16.604807692307695,1.1778846153846154,False,6,22
2016-10-17,151,1394.094579,134,9.232414430463576,2.8208811626195733,0.6026600441501103,16.325827814569536,0.010596026490066225,False,0,22
2016-10-18,163,1477.489635,142,9.064353588957054,2.7699795501022493,0.6523994546693933,16.096932515337425,0.0,False,1,22
2016-10-19,142,1171.133064,121,8.247415943661972,3.0277679968701094,1.0051584507042253,17.614084507042254,0.0,False,2,22
2016-10-20,149,1229.840059,128,8.253960127516779,2.786735645041014,0.7330704697986576,20.391946308724833,0.0,False,3,22
2016-10-21,157,1347.260291,140,8.581275738853504,2.8328113941967445,0.7454246284501062,18.662420382165607,0.0,False,4,22
2016-10-22,135,1189.53396,121,8.811362666666666,2.9240041152263374,0.9196460905349794,17.42888888888889,0.0,False,5,22
2016-10-23,112,993.917112,104,8.874259928571428,2.901331845238095,0.9088219246031747,17.18125,0.0,False,6,22
2016-10-24,136,1369.836871,122,10.072329933823529,3.1497753267973856,0.7293933823529413,15.914705882352942,0.0375,False,0,22
2016-10-25,151,1302.427976,132,8.625350834437086,2.6155592347314203,0.5624190581309787,17.573509933774833,0.1271523178807947,False,1,22
2016-10-26,162,1408.262949,145,8.692981166666666,2.946980452674897,0.8686025377229081,17.607407407407408,0.0006172839506172839,False,2,22
2016-10-27,142,1181.795,121,8.3225,2.800430359937402,0.761643192488263,17.332394366197185,0.46830985915492956,False,3,22
2016-10-28,149,1385.175,134,9.296476510067114,3.0730574198359433,0.846590231170768,17.104026845637584,0.4758389261744967,False,4,22
2016-10-29,134,1209.692,118,9.02755223880597,2.8385509950248755,0.8046724709784412,17.262686567164177,0.29029850746268654,False,5,22
2016-10-30,109,1089.973,102,9.99975229357798,3.1503975535168194,0.9663786952089705,15.349541284403669,0.7284403669724769,False,6,22
2016-10-31,146,1352.315,130,9.262431506849316,3.154041095890411,0.9719292237442922,14.7986301369863,0.06506849315068493,False,0,22
2016-11-01,158,1449.929,144,9.17676582278481,2.9487447257383965,0.7631258790436005,14.978481012658227,0.0018987341772151902,False,1,22
2016-11-02,149,1247.463,138,8.37223489932886,2.6692971662938105,0.563458240119314,15.98456375838926,0.0,False,2,22
2016-11-03,160,1461.726,144,9.135787500000001,3.0077708333333333,0.7888489583333333,16.788125,0.0,False,3,22
2016-11-04,147,1346.301,135,9.158510204081631,2.8334467120181404,0.6116950113378685,17.854421768707482,0.0,False,4,22
2016-11-05,144,1267.772,122,8.803972222222221,3.0566570216049382,1.0513368055555556,16.342361111111114,0.0,False,5,22
2016-11-06,132,1068.652,121,8.095848484848485,2.389739057239057,0.570307239057239,17.324242424242424,0.0,False,6,22
2016-11-07,131,1282.249,115,9.788160305343512,3.3054346904156064,0.9578541136556403,18.49770992366412,0.0,False,0,22
2016-11-08,146,1293.13,133,8.857054794520549,3.0292998477929984,0.921396499238965,18.905479452054795,0.0,False,1,22
2016-11-09,160,1347.263,141,8.420393749999999,2.6817222222222226,0.6812291666666667,19.115625,0.0,False,2,22
2016-11-10,149,1321.53,132,8.869328859060403,2.839931021625653,0.6845059656972409,19.814765100671142,0.0,False,3,22
2016-11-11,137,1250.31,124,9.126350364963503,3.242001216545012,0.9585421735604218,18.933576642335765,0.0,True,4,22
2016-11-12,125,1173.075,108,9.3846,2.554866666666667,0.5407133333333334,18.268,0.0,False,5,22
2016-11-13,133,1201.787,122,9.035992481203008,2.7464912280701754,0.7040225563909773,18.434586466165413,0.0,False,6,22
2016-11-14,145,1358.9569999999999,130,9.372117241379309,2.9900708812260537,0.732624521072797,17.078620689655175,0.0,False,0,22
2016-11-15,142,1268.939,128,8.93619014084507,2.9273513302034426,0.794612676056338,14.738028169014086,0.04014084507042254,False,1,22
2016-11-16,154,1385.25,140,8.99512987012987,2.9712409812409812,0.7591955266955267,12.041558441558442,0.0,False,2,22
2016-11-17,149,1303.128,129,8.745825503355704,2.6323359433258764,0.4790156599552573,12.721476510067115,0.0,False,3,22
2016-11-18,166,1452.407,144,8.749439759036145,2.8322456492637214,0.6187751004016064,13.271084337349398,0.0,False,4,22
2016-11-19,127,1079.069,110,8.496606299212598,2.8502843394575677,0.881496062992126,13.799999999999999,0.331496062992126,False,5,22
2016-11-20,115,938.853,104,8.163939130434782,2.6311521739130432,0.7181763285024154,13.631304347826086,0.7226086956521739,False,6,22
2016-11-21,143,1249.148,124,8.735300699300698,2.9507381507381507,0.7650524475524476,12.703496503496503,0.0,False,0,22
2016-11-22,155,1407.26,136,9.079096774193548,2.980215053763441,0.7685286738351255,11.969677419354838,0.0,False,1,22
2016-11-23,131,1157.757,120,8.83783969465649,2.8439906700593727,0.6514864291772688,12.46412213740458,0.038931297709923665,False,2,22
2016-11-24,66,689.756,59,10.450848484848484,3.0835311447811447,0.70378367003367,11.99090909090909,0.0,True,3,22
2016-11-25,102,921.889,94,9.038127450980392,3.0742728758169933,0.9438752723311546,11.880392156862746,0.0,False,4,22
2016-11-26,95,816.639,85,8.5962,2.712766081871345,0.8138859649122806,10.82,1.2673684210526317,False,5,22
2016-11-27,118,960.388,103,8.138881355932204,2.7765065913371,0.8634039548022598,11.280508474576271,0.01694915254237288,False,6,22
2016-11-28,151,1318.159,131,8.729529801324505,2.7820419426048564,0.6848601913171449,12.16158940397351,0.013245033112582781,False,0,22
2016-11-29,150,1461.017,135,9.740113333333333,3.098053703703704,0.7665185185185185,11.201333333333334,0.0,False,1,22
2016-11-30,148,1329.565,134,8.983547297297298,2.966570945945946,0.7479241741741742,11.083783783783785,0.02027027027027027,False,2,22
2016-12-01,159,1369.2830000000001,145,8.611842767295599,3.1907197763801536,1.0657197763801538,10.915094339622641,0.0,False,3,22
2016-12-02,141,1375.287,128,9.753808510638297,2.744972419227738,0.4649665090622537,10.576595744680851,0.0,False,4,22
2016-12-03,124,988.259,107,7.969830645161291,2.842535842293907,0.9021751792114695,12.94032258064516,0.0,False,5,22
2016-12-04,118,1042.696,103,8.836406779661017,2.5269091337099816,0.5481638418079097,12.307627118644067,0.0,False,6,22
2016-12-05,140,1285.288,124,9.18062857142857,2.9962420634920637,0.763672619047619,10.410714285714286,0.0,False,0,22
2016-12-06,160,1423.89,136,8.8993125,2.99253125,0.9115711805555555,9.008125,0.0,False,1,22
2016-12-07,141,1269.687,130,9.004872340425532,2.879574468085106,0.6538179669030733,8.731914893617022,0.2574468085106383,False,2,22
2016-12-08,150,1234.133,131,8.227553333333333,2.683064814814815,0.6057722222222222,12.794666666666666,0.06066666666666667,False,3,22
2016-12-09,151,1177.172,127,7.795841059602649,2.593544885945548,0.6676508462104489,14.398013245033113,0.006622516556291391,False,4,22
2016-12-10,115,910.355,102,7.916130434782609,3.1150652173913045,1.2202657004830917,14.38,0.9721739130434782,False,5,22
2016-12-11,108,1115.894,92,10.332351851851852,3.3072093621399175,1.001275720164609,10.31574074074074,0.0,False,6,22
2016-12-12,141,1300.982,123,9.22682269503546,2.9952935382190704,0.7556855791962175,11.915602836879431,0.0,False,0,22
2016-12-13,160,1467.524,140,9.172025,2.7987621527777775,0.5714305555555556,12.5825,0.0775,False,1,22
2016-12-14,142,1276.111,131,8.986697183098592,2.745817683881064,0.6132081377151799,13.840845070422535,0.0,False,2,22
2016-12-15,138,1293.687,130,9.374543478260868,3.026012479871176,0.7128522544283414,13.965942028985507,1.7920289855072464,False,3,22
2016-12-16,132,1375.322,121,10.41910606060606,3.3596359427609426,0.8271422558922559,9.343181818181819,0.0,False,4,22
2016-12-17,124,1024.423,106,8.261475806451612,2.78633064516129,0.8621706989247312,7.756451612903225,0.0,False,5,22
2016-12-18,118,952.784,101,8.074440677966102,2.6370621468926556,0.7131614877589454,7.121186440677966,0.0,False,6,22
2016-12-19,130,1261.316,109,9.70243076923077,3.114286324786325,0.833068376068376,7.821538461538461,0.0,False,0,22
2016-12-20,142,1117.099,115,7.866894366197182,2.5546987480438186,0.5285837245696401,9.73943661971831,0.0,False,1,22
2016-12-21,136,1178.596,114,8.66614705882353,2.7788235294117647,0.6598406862745098,10.704411764705881,0.0,False,2,22
2016-12-22,130,1057.417,114,8.133976923076922,2.5455021367521367,0.48935683760683757,10.875384615384615,0.0,False,3,22
